Id,Location,Name,Category,Description,Latitude,Longitude,Altitude,Date verified,Open,Electricity,Wifi,Kitchen,Parking,Restaurant,Showers,Water,Toilets,Big rig friendly,Tent friendly,Pet friendly,Sanitation dump station,Outdoor gear,Groceries,Artisan goods,Bakery,Rarity in this area,Repairs vehicles,Repairs motorcycles,Repairs bicycles,Sells parts,Recycles batteries,Recycles oil,Bio fuel,Electric vehicle charging,Composting sawdust,Recycling center
151331,"EN 396, Loulé (São Sebastião), Loulé, Faro, 8100-272, Portugal",Virgilio Barros 4x4 mechanic,Mechanic and Parts,"Top notch professional mechanic, specialized in Land Rover, but fixed our Toyota Landcruiser with an electrical problem. Very friendly, immediate service at very low cost. Phone numbers: see business card. Second number speaks excellent English. Highly recommended!
Next to a restaurant too!",37.115121,-8.046064,59.86371612548828,2021-06-01 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,Yes,No,No,Unknown,,,,,,
151474,"Montargil, EN 2, Pintadinho, Montargil, Ponte de Sor, Portalegre, 7425-133, Portugal",Orbitur Montargil,Established Campground,"Good conditions, nice prices, accepted motorbikes",39.099623,-8.144104,86.34806515638527,2021-06-03 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Fast,Yes,,Unknown,Hot,Potable,Running Water,Unknown,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
152287,"ER 266, Nave Redonda, Saboia, Odemira, Beja, 7655-812, Portugal",Isolated Paradise ,Established Campground,"I offer a few campervans and tents pitches in my isolated paradise. A change of scenery is guaranteed in an old farm of 20 hectares away from the eyes and the neighbors, all in the middle of nature! 

About 5 places are available for campervans. 

We are in the early stages of the project but it is possible to use water from a garden hose, to recharge your batteries and to use the wifi near my house for an additional cost. It is forbidden to dispose of waste water! 

The sites are located in a freshly cut oat field, it is possible to walk around, observe the fauna and flora, swim in a dam, or even have a picnic. Smoking is strictly prohibited in the fields due to the high risk of fires!

Prices: 

The price is 10€ per night or 2 hours of work in the morning. I need help to move fences and other simple work . 

5€ to fill your water tank max 60 liters, water is a rare commodity here, I advise you to fill your tank elsewhere if possible)
4€ for the batteries to charge in my garage
2€ for the wifi

Proceeds will be used to fund the reforestation of the estate, to implement a project based on the benefit of a healing sound place, and to build an eco-camp with dry toilets, showers and outdoor kitchens.

Location:
The location indicated is very close to the actual location. Send me a message before your arrival at +351 968 360 034 so that I can give you the best route. The road is narrow and in bad condition but accessible.

Do not hesitate to contact me for more information! 
-------

Je mets à disposition quelques emplacements campervans et tentes dans mon paradis isolé. Dépaysement assuré dans une ancienne ferme de 20 hectares à l’abri des regards et des voisins, le tout en pleine nature ! 

Environ 5 places disponibles pour campervan. L’autonomie totale est conseillée pour profiter du lieu au mieux.

Nous sommes aux prémices du projet mais il est possible d’utiliser de l’eau depuis un tuyau d’arrosage, de recharger vos batteries et d’utiliser le wifi près de chez moi pour un coût supplémentaire. Il est interdit d’éliminer ses eaux usées ! 

Les emplacements se situent dans un champ d’avoine fraîchement coupé, il est possible de se balader, d’observer la faune et la flore, de se baigner dans un barrage, ou encore de piqueniquer. Il est strictement interdit de fumer dans les champs à cause des risques élevés d’incendies !

Prix : 

Le prix est de 10€ la nuit ou de 2h de travail en matinée. J’ai besoin d’aide pour déplacer des barrières et d’autres travaux assez simples. 

5€ pour remplir votre réservoir d’eau max 60 litres, l’eau est une denrée rare par ici, je vous conseille de remplir votre réservoir ailleurs si possible)
4€ pour les batteries à charger dans mon garage
2€ pour le wifi

Les recettes serviront à financer la reforestation du domaine, à mettre en œuvre un projet basé sur le bienfait des fréquences vibratoires, et à construire un éco-camping avec toilettes sèches, douches et cuisines extérieures.

Localisation :
La localisation indiquée est très proche de la localisation réelle. Envoyez-moi un message avant votre arrivée au  +351 968 360 034 afin que je vous indique le meilleur itinéraire. La route est étroite et en mauvais état mais accessible.





N’hésitez pas à me contacter pour plus d’infos ! 




",37.447770,-8.487331,100.4,2021-06-17 00:00:00 UTC,Yes,Yes - Not at Sites,Yes - Average,No,,No,No,Non-Potable,No,Yes,Yes,Yes,No,,,,,,,,,,,,,,,
153466,"Antiga fábrica de papel Sobreirinho, Ponte do Sobreirinho, Cadaval, Além da Ribeira e Pedreira, Tomar, Santarém, 2300-381, Portugal",Praia fluvial do Sobreirinho ,Wild Camping,"Natural and isolated environment that breathes a lot of tranquility.

You must be careful with the access path, it is not too wide and it is not paved, there are some potholes, but it is a place very close to Tomar and it is really worth it.
Little mobile coverage.",39.654380,-8.410540,87.4,2022-07-06 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,Unknown,Yes,,,,,,,,,,,,,,,,
155336,"São Bartolomeu de Messines, Silves, Faro, Portugal",Above the river,Wild Camping,About 10m above the river (still water when we where there). Flat and large space.,37.254231,-8.387488,118.92358268663384,2021-07-20 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Unknown,Yes,Yes,,,,,,,,,,,,,,,,
155587,"Pego Escuro, São Bartolomeu de Messines, Silves, Faro, Portugal",Large lake,Wild Camping,"Flat space under a tree, next to a large lake. Beautiful views over the lake at sunset. During our stay it was a bit windy.",37.272515,-8.356698,507.3,2021-07-28 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,Yes,Unknown,Yes,,,,,,,,,,,,,,,,
156085,"EM 211-1, Pidre, Mancelos, Amarante, Porto, 4605, Portugal",Wild Forest in the corner,Wild Camping,"Native forest with water fountain, good to put tent hammock and sleep, shower with fountain mineral water. In the side of street on the corner of. You have to be discreet to enter and not make noise, dogs bark in other properties, but this place was recommended by Portuguese who have already camped in the place.",41.268082,-8.138842,444.5954761048779,2021-08-04 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,Yes,No,,,,,,,,,,,,,,,,
156246,"Candemil, Amarante, Porto, 4600-500, Portugal",Parque de Merendas (Picnic park),Wild Camping,"Water fountain in the middle of forest, near the picnic park in Portuguese called (Parque de merendas). Near the road, birds singing a lot very beautiful. The entrance is closed picnic park before when you go down to.  
",41.244000,-7.961820,482.69289444573224,2021-08-06 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
156339,"Casa Alta, EN 339, Seia, São Romão e Lapa dos Dinheiros, Seia, Guarda, 6270-151, Portugal",Lagoa Comprida,Wild Camping,"Next to Lagoa Comprida. There are people parking right next to the lake, but you are in plain view (quite a bit of day tourism) and open to the elements. This spot is just behind the corner in and old stone quarry, clean and very protected from the weather. Also completely out of sight. Great cloud formations most evenings. To get here, you have to pass right in front of the little shops and follow that track for a few hundred meter.

",40.365620,-7.644190,1608.3278726376593,2022-12-08 21:48:43 UTC,Yes,No,No,No,,No,No,Natural Source,No,No,No,Yes,,,,,,,,,,,,,,,,
156384,"Parque de Campismo de Vila Real, Rua Doutor Manuel Cardona, Quinta de São Pedro, Vila Real, 5000-558, Portugal",Vila Rea Camping Site,Established Campground,"Municipal Camping Site of Vila Real, nearly swimming pool. The price for one person and one tent is about 6,45 Euros. Hot shower, electricity, water, and more. you can see in the website campingvilareal.com",41.302383,-7.735720,471.9566825879738,2021-08-07 00:00:00 UTC,Yes,Yes - At Sites,Yes - Slow,Unknown,,Unknown,Hot,Yes,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
156422,"Igreja Matriz, Avenida dos Templários, Paços de Ferreira, Porto, 4590-507, Portugal",Florestal Park of Paços de Ferreira,Wild Camping,"Wild Forest beside of Paços de Ferreira Park, following the streaming inside of forest after the bridge where you can find a stairs walkway. 

",41.278600,-8.372100,326.0,2021-08-02 00:00:00 UTC,Yes,No,No,Unknown,,No,No,Natural Source,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
156522,"Sanguinhedo, EN 15, Outeiro, Sanguinhedo, Mouçós e Lamares, Vila Real, 5000-368, Portugal",drinking water fountain,Water,Sink and drinking water fountain near the road,41.335482,-7.664189,775.3646941967309,2021-08-09 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156563,"EN 15, Freixo, Vila Verde, Alijó, Vila Real, 5090-052, Portugal",streaming water,Water,"streaming water fountain natural in the middle of forest, 

Moderator note: Location is unclear but matches google maps on Image. please verify and remove this comment. ",41.371670,-7.530060,747.796015791595,2021-08-09 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156628,"EN 15, Freixo, Vila Verde, Alijó, Vila Real, 5090-052, Portugal",Forest near Freixo and Capela Santa Bárbara,Wild Camping,"Wild Forest and streaming fountain water

",41.373670,-7.525880,755.4887571865693,2021-08-09 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Unknown,Yes,No,,,,,,,,,,,,,,,,
156633,"ER 15, Levandeira, Fiolhoso, Murça, Vila Real, 5090, Portugal",Controlled water fountain,Water,Sink and water from fountain in a  Portuguese village.  free and drinkable,41.398866,-7.486647,715.3815919776416,2021-08-10 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156634,"Miradouro, ER 15, Levandeira, Fiolhoso, Murça, Vila Real, 5090, Portugal",Miradouro water fountain,Water,Controled water at fountain of miradouro viewpoint. They said can not drink but if you have a portable filter or another. ,41.404214,-7.478485,669.1820713067427,2021-08-10 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156640,"ER 15, Murça, Vila Real, 5090-151, Portugal",tinhela river,Informal Campsite,Big river with camping area around good spot,41.409659,-7.468174,466.8851061044261,2021-08-10 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
156643,"Centro Escolar de Murça, Avenida dos Bombeiros Voluntários, Bairro do Seixo, Murça, Vila Real, 5090-145, Portugal",Repsol gas station,Fuel Station,In the middle of Murça village near Auchan Supermarket,41.403508,-7.450900,534.1768667371944,2021-08-10 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156655,"EM 15, Palheiros, Noura e Palheiros, Murça, Vila Real, 5090-210, Portugal",River and forest before Franco's Village,Wild Camping,"Amazing place, clean water many trees and just be careful to go down, following the patch, as someone had done  before. ",41.427531,-7.360208,452.46689390949905,2021-08-10 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
156717,"Franco e Vila Boa, Mirandela, Bragança, Portugal",Fontes dos diamantes in Franco village,Water,Controled water fountain in the middle of Franco's Village,41.433167,-7.342284,554.858605613932,2021-08-11 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156718,"EM 15, Franco e Vila Boa, Mirandela, Bragança, Portugal",Picnic park and Fountain in the road,Water,Picnic park and water fountain besides of the road.,41.439290,-7.314881,619.7791699012741,2021-08-11 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156725,"Rua de Santa Marinha, Mirandela, Bragança, 5370-347, Portugal",Camping ground of Mirandela,Established Campground,"The campground of Mirandela is closed for COVID rules, but they have another caravan spot and you can use the parking lot there, no tents just caravans.",41.489479,-7.180997,275.88862692471594,2021-08-11 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,Yes,,Yes,Hot,Potable,Running Water,Yes,Yes,Unknown,Unknown,,,,,,,,,,,,,,,
156735,"Parque do Pingo Doce, Avenida da Galiza, Mirandela, Bragança, 5370-205, Portugal",Pingo doce camping ,Informal Campsite,"Informal camping site besides pingo doce Supermarket, but it's dirty ",41.495967,-7.179861,270.2440775958821,2021-08-11 00:00:00 UTC,Yes,No,No,No,,Yes,No,Potable,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
156736,"EM 15, Carvalhais, Mirandela, Bragança, 5370-087, Portugal",Wild Forest Beside the Road,Wild Camping,Wild Forest beside the road with mineral water fountain.,41.511087,-7.142464,299.98217446077615,2021-08-11 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
156740,"EM 15, Vilar de Ledra, Carvalhais, Mirandela, Bragança, 5370-087, Portugal",Controled water fountain,Water,Controled water fountain of the village Vilar de Pedra,41.513870,-7.127526,304.66619663126767,2021-08-11 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156816,"Vimieiro, Avantos e Romeu, Mirandela, Bragança, 5370, Portugal",Vimeiro water fountain,Water,"Good water to drink and other, small village very beautiful",41.543057,-7.053880,503.077313025482,2021-08-12 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156853,"EM 15, Amendoeira, Macedo de Cavaleiros, Bragança, Portugal",CEPSA,Fuel Station,"CEPSA gas station and others as convenient shop, restaurant",41.570688,-6.993899,858.005201574415,2021-08-12 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156861,"Fraga da Pegada 2, Acesso à praia fluvial, Podence e Santa Combinha, Macedo de Cavaleiros, Bragança, 5340-400, Portugal",Azibo Camping Site,Informal Campsite,"MODERATOR NOTE: Wild camping is not prohibid on Portugal, the people don't know how the law works, if you need just one night sleep it's ok. On Porto and in Lisbon have so many people living in the street and who want to say that you can't just sleep in the middle of the forest to surviver. You can ask this information in some guys specialist no for everyone who don't know. 

there is great poetry on the part of the Azibo administration Because in this park People who use cars also use tents they sleep inside the car they sleep outside the car in tents and this happens to many of the people who are inside the cars and also Some cyclist gets installed in the middle of cars to sleep with tents So there is a big lie on the part of the administration of Parque Azibo

only car, caravan, motorhome are allowed here, not tents, if you want to call to the administration of the park this is the number +351278420420 This rules are available for any place around the lake and river. They have some fiscalization, some ciclist are joining to the caravan people to have condition to sleep between the cars with tents.  You can find lot of spots and small beach around. ",41.585242,-6.900733,656.5377506064251,2021-08-12 00:00:00 UTC,Yes,No,No,No,,Yes,No,Potable,Pit Toilets,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,,
156915,"Quintela de Lampaças, Bragança, 5340-400, Portugal",Azibo Camping Spot,Wild Camping,"Wild Forest near the river in the fountain. You can sleep good, here is very cold. During the night Javali porc around just a few times. ",41.588153,-6.901038,662.5344231734052,2021-08-12 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
156917,"Rua 25 de Abril, Quintela de Lampaças, Bragança, Portugal",Quintela de Lapaças Water fountain,Water,Water fountain of Quintela de Lapaças near Azibo beach.,41.611115,-6.878371,800.3283167611808,2021-08-13 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156927,"Parque de Merendas no Nicho de Nossa Senhora do Caminho, EM 15, Santa Comba de Rossas, Bragança, 5300-802, Portugal",Santa Comba de Rosas Square,Water,In the square of the village there is a small sanctuary with a controlled water fountain. ,41.662865,-6.829211,923.8807522282004,2021-08-13 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156928,"Santa Comba de Rossas, Bragança, 5300-802, Portugal",Controled water fountain ,Water,Village controlled water fountain in the middle of the way.,41.669971,-6.823659,836.8751820903271,2021-08-13 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156931,"EM 15, Sortes, Bragança, Portugal",Paços de Sortes fountain,Water,Controled water fountain near Paços de Sortes village,41.694061,-6.812687,787.073604201898,2021-08-13 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156944,"EM 15, Casa Nova, Rebordãos, Bragança, 5300-462, Portugal",Serra da nogueira water fountain,Water,"The best and cold water I found in this N15 road. from the largest forest, they have castanha de Portugal and the climate in summer is perfect.  The water came from nogueira mountain, but the place of the fountain is called mosquedo. All of people stopped by car and take the water. ",41.723967,-6.824204,854.5218501761556,2021-08-13 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156997,"Antigo apeadeiro de Rebordãos e posto do guarda da passagem de nível, EM 15, Casa Nova, Rebordãos, Bragança, 5300-462, Portugal",Fountain nossa senhora da serra,Water,"Fountain with controlled water, but maybe doesn't always work. The Portuguese man said they sometimes turn off the water, but worked for us.",41.741218,-6.814821,838.5607043644413,2021-08-14 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
156999,"EM 15, Casa Nova, Rebordãos, Bragança, 5300-462, Portugal",Sarzeda bridge ,Wild Camping,Wild camping near the bridge and drinking water,41.748202,-6.810490,799.1989676160738,2021-08-14 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
157005,"Galp, Avenida das Cantarias, Samil, Bragança, 5300-306, Portugal",Two gas stations,Fuel Station,CEPSA and Galo gas station in the same place.,41.786693,-6.774318,790.4605869138613,2021-08-14 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
157042,"Estrada do Turismo, Loreto, Sé, Santa Maria e Meixedo, Bragança, 5300-091, Portugal",Riverside ,Wild Camping,"Near the small chapel Sanctuary Santa Rita 1714. Follow the river in walkway outside of the castle and you will find lots of camping sites near the river, the only problem is, be careful when you go down to the river, try to find some good path. Don't camp near the village or castle: the water can't be good as it smells. This wild camping site place is near natural water and came from another natural fountain and didn't have the village nearby. Better to always have portable filter. There is another river after the road in this same way and the water may be better but it is farther from the village Bragança or Take water in the fountain near the old bridge outside the castle.",41.788731,-6.741326,701.9314886257052,2021-08-14 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Unknown,,,,,,,,,,,,,,,,
157076,"Estrada do Turismo, Loreto, Sé, Santa Maria e Meixedo, Bragança, 5300-091, Portugal",Fluvial beach in forest,Wild Camping,Follow the way outside the castle and pass the bridge. Go until this point and coordinates. Just following the river. Take water in the fountain near the old bridge outside the castle.,41.796500,-6.739598,674.593453258276,2022-06-17 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
157083,"Estrada do Turismo, Loreto, Sé, Santa Maria e Meixedo, Bragança, 5300-091, Portugal",Riverside,Wild Camping,"When you find the entrance, following down, it's an abandoned way. The river water was not so good. It came from Bragança and was a little bit dirty. But it you want to just put up a tent and sleep, this place is good. Bring water to drink and shower if you need. Take water in the fountain near the old bridge outside the castle.",41.798333,-6.740402,654.7077477779239,2022-06-17 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
157084,"Ponte do Jorge, Sé, Santa Maria e Meixedo, Bragança, 5300-025, Portugal",Old bridge water fountain,Water,Drinking water fountain outside of the Bragança castle near the ancient bridge. I tried some and the drink is perfect. This is the same route to the camping site registered following the river outside of the Bragança castle. You can get free water before going to sleep there.,41.800630,-6.749026,678.5961595680565,2021-08-15 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
157085,"Parque de Autocaravanas, Rua Miguel Torga, Sé, Santa Maria e Meixedo, Bragança, 5300-111, Portugal",Campervan site,Water,Find free water in the campervan site and bathroom also. ,41.804170,-6.746327,720.9255166864023,2021-08-15 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
157086,"Parque de Autocaravanas, Rua Miguel Torga, Sé, Santa Maria e Meixedo, Bragança, 5300-111, Portugal",Tents and Campervan site,Established Campground,"Bathroom and toilet in the campervan site near the Bragança castle.  
Tents are allowed for pilgrims of Camino de Santiago, If you have questions call the number 117, Car, campervan, motorhome, caravan only. They have lot of places around the castle, free controlled water and bathroom.  The water is available all the time but the bathroom I think just until 6 pm. ",41.804210,-6.746360,714.2365007000044,2021-08-15 00:00:00 UTC,Yes,Unknown,Unknown,Unknown,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,,,,,,,,,,,,,,
157153,"Rua do Casino da Ponte, Santa Marinha, Santa Marinha e São Pedro da Afurada, Vila Nova de Gaia, Porto, 4430-329, Portugal",Bridge side ,Wild Camping,Camping besides of Luis I bridge in Douro River.,41.139043,-8.606845,122.13421135116369,2021-12-14 00:00:00 UTC,Yes,No,No,No,,No,No,No,No,No,Yes,Yes,,,,,,,,,,,,,,,,
157154,"Fonte da Rua Cham, Largo da Marquesa, Batalha, Centro Histórico, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto, 4000-160, Portugal",Fonte da Rua Chan ,Water,Street cham fountain 1852 years old batalha,41.144333,-8.608854,142.23507130797952,2021-08-16 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
158216,"32, EN 244, São Bartolomeu, Margem, Gavião, Portalegre, 6040-074, Portugal",Water source with faucet,Water,This water source is commonly used by locals.,39.379790,-7.937530,,2021-08-30 00:00:00 UTC,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,
158222,"Praia Fluvial de Unhais da Serra, EN 230, Unhais da Serra, Covilhã, Castelo Branco, 6215-522, Portugal",Unhais da Serra river beach,Informal Campsite,"This place is a free caravan park.
It has toilets (i saw it been cleaned every morning), cold showers, drinkable water source, sink for dish washing and barbecue.
At the end of the caravan park there are some trees that i used for camping.",40.255650,-7.623480,0.0,2022-12-08 21:47:35 UTC,Yes,No,No,No,,Yes,Cold,Potable,Running Water,No,No,Unknown,,,,,,,,,,,,,,,,
158287,"Rua Professor Luís Amaro, Altura, Castro Marim, Faro, 8950, Portugal",Overnight at Praia da Alagoa,Informal Campsite,"Big parking lot used by day by the locals to access the beach.
At night only us stayed here. Quiet. Please clean and don't throw garbage.
There is a toilet near. ",37.170841,-7.500730,33.11479821658905,2021-08-22 00:00:00 UTC,Yes,No,No,No,,Yes,No,Potable,Running Water,Yes,No,Yes,,,,,,,,,,,,,,,,
158288,"Ecovia do Litoral, Quinta do Palmeiral, Pera, Alcantarilha e Pêra, Silves, Faro, 8200-917, Portugal",Parking and Overnight at Praia Grande,Informal Campsite,"Near city of Pera, on the way to the beach a big parking lot.
All around is a Natural Park, but you can stay one night at the border of the parking place. We stood here with our roof tent and several Motor homes also. Very nice and quiet.
Do not litter. Keep nature clean. ",37.097437,-8.336997,55.59164205429656,2022-08-11 20:54:25 UTC,Yes,No,No,No,,No,No,No,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
158289,"Praia de Mira, Mira, Coimbra, 3070, Portugal",Parking and Overnight at Praia de Mira,Informal Campsite,"When you reach the Praia de Mira, head to your left and go to the end of the road.
There is a huge parking lot where vans, campers and Motorhomes spend the night. Quiet and near the beach.
Toilet available. ",40.445737,-8.804473,52.80266270797857,2021-08-26 00:00:00 UTC,Yes,No,No,No,,No,No,No,Running Water,Yes,No,Yes,,,,,,,,,,,,,,,,
158290,"Rua Foz do Dão, Ovoa e Vimieiro, Santa Comba Dão, Viseu, 3360-310, Portugal",Rio Dão. Damm and River,Wild Camping,"Very nice place just at the lake.
Large and quiet.
Go to the end of the Foz do Dão Street. Many places to stay. Free and beautiful. Warm water to swim. You can even dive here. ",40.342595,-8.178427,186.28965632904288,2023-06-17 00:00:00 UTC,Yes,No,No,No,,No,No,Natural Source,No,Yes,Yes,Yes,,,,,,,,,,,,,,,,
159528,"Marmelete, Monchique, Faro, Portugal",Jogis Farm,Informal Campsite,"Relaxed place in the forest, with lake, ducks and turtles. Wifi available. There are already a few campervans and a tipi where you can stay, in case you‘re traveling without car. Jogi is always happy when people visit and even stay a bit longer to leave some joy. Bring some vegs/fruits",37.269090,-8.655550,0.0,2021-09-18 00:00:00 UTC,Yes,Yes,Yes - Slow,Yes,,No,Bucket,Natural Source,Pit Toilets,No,Yes,Yes,,,,,,,,,,,,,,,,
159543,"Tareja, São Brás de Alportel, Faro, 8150-144, Portugal",Motorhome Ecopark São Brás de Alportel,Established Campground,"Park for motorhomes, campers and caravans situated between the mountains and the sea, at a short driving distance from several beaches and towns like Faro, Loulé and Tavira (Algarve Portugal),surrounded by holm oaks, cork oaks and carob trees, and away from overcrowded tourist centres. Set in a 56 000 square meters of land. very good Wifi connection. Several restaurants and supermarkets nearby. Opening hours - 8.00, closing hours – 20.00 (winter) 21.30(summer). overnight stay- 7€; eletricity - 4€; Laundry - 4€; toilette - 1€ person /day; hot showers - 1€/5 minutes.",37.168377,-7.908256,,2021-09-18 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,No,,No,Hot,Potable,Running Water,Unknown,No,Yes,Yes,,,,,,,,,,,,,,,
159545,"CM 1203, Alcaria, São Brás de Alportel, Faro, 8150-101, Portugal",Motorhome Ecopark São Brás de Alportel,Established Campground,"Park for motorhomes, campers and caravans situated between the mountains and the sea, at a short driving distance from several beaches and towns like Faro, Loulé and Tavira (Algarve Portugal),surrounded by holm oaks, cork oaks and carob trees, and away from overcrowded tourist centres. Set in a 56 000 square meters of land. very good Wifi connection. Several restaurants and supermarkets nearby. Opening hours - 8.00, closing hours – 20.00 (winter) 21.30(summer). overnight stay- 7€; eletricity - 4€; Laundry - 4€; toilette - 1€ person /day; hot showers - 1€/5 minutes.",37.168150,-7.907950,363.29437224126985,2023-10-14 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,No,,No,Hot,Potable,Running Water,Yes,No,Yes,Yes,,,,,,,,,,,,,,,
159546,"CM 1203, Alcaria, São Brás de Alportel, Faro, 8150-101, Portugal",Motorhome Ecopark São Brás de Alportel,Established Campground,"Park for motorhomes, campers and caravans situated between the mountains and the sea, at a short driving distance from several beaches and towns like Faro, Loulé and Tavira (Algarve Portugal),surrounded by holm oaks, cork oaks and carob trees, and away from overcrowded tourist centres. Set in a 56 000 square meters of land. very good Wifi connection. Several restaurants and supermarkets nearby. Opening hours - 8.00, closing hours – 20.00 (winter) 21.30(summer). overnight stay- 7€; eletricity - 4€; Laundry - 4€; toilette - 1€ person /day; hot showers - 1€/5 minutes.",37.168150,-7.907950,0.0,2021-09-18 00:00:00 UTC,Yes,Yes - At Sites,Yes - Fast,No,,No,Hot,Potable,Running Water,No,No,Yes,Yes,,,,,,,,,,,,,,,
161797,"Brigadeiria do Porto, 141, Rua da Torrinha, Torrinha, Cedofeita, Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória, Porto, 4050-609, Portugal",Porto,Shopping,"Shop filled with wonders, great music  and an unexpected garden ",41.152303,-8.620224,142.66656494140625,2021-10-20 00:00:00 UTC,Yes,,,,,,,,,,,,,Unknown,No,Yes,No,Yes,,,,,,,,,,
163026,"Parque de Campismo da Trindade, Estrada da Ponta da Piedade, Torraltinha, Lagos, São Gonçalo de Lagos, Lagos, Faro, 8600-615, Portugal",Camping Trinidade ,Established Campground,"A campground for about 50 campers with a restaurant, toilet, shower, water, dump station, wifi. It’s not the cleanest campground but it does the job. There is a gate and the security is good. It costed us 14€ for one night with electricity. Wifi cost 3€ per day.",37.093967,-8.671324,43.20619973260909,2024-04-22 00:00:00 UTC,Yes,Yes - At Sites,Yes - Average,No,,Yes,Cold,Potable,Running Water,Yes,Yes,Yes,Yes,,,,,,,,,,,,,,,
163058,"Parque do Rio Silves, Percurso Pedonal Ribeirinho, Cerro de São Miguel, Silves, Faro, 8300-118, Portugal",Parque do Rio Silves,Established Campground,"Secured parking for camper. No trees, no beach, no playground. Just a parking area with utilities. There is a gate and you must check-in before 18:00.
",37.185259,-8.445671,4.730156042613089,2021-11-14 00:00:00 UTC,Yes,Yes - At Sites,No,No,,No,Unknown,Potable,Running Water,Yes,No,Yes,Yes,,,,,,,,,,,,,,,
